fl,fw,gt,inl,inw,k,k_mul,pl,pt,pw,sl,st,sw,x,freq,s11,gain,bandwidth
8.0,1.5,0.4,7.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.481,-21.550890855163,3.6107374341998,0.169047566273135
8.5,1.5,0.4,7.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6476,-16.586278055553,4.32696443273878,0.17379546235454502
9.0,1.5,0.4,7.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8044,-14.22395343763,4.823678553858584,0.17537444070028085
9.5,1.5,0.4,7.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0151,-13.450069594644,6.145370593095204,0.17908255032580112
10.0,1.5,0.4,7.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.2111,-13.425850003977,5.602618866768415,0.19734566481441185
10.5,1.5,0.4,7.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.4659,-14.201075662298,5.962687921752943,0.25510471096143217
11.0,1.5,0.4,7.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.7599,-15.102733152118,4.881963694522553
7.5,1.5,0.4,7.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3536,-35.271835001026,2.5288072228891445,0.16180914592633
8.0,1.5,0.4,7.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.4859,-21.551812702633,3.6108994139741117,0.16934965770551802
8.5,1.5,0.4,7.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6378,-16.307272156252,4.301677339804128,0.17721359054868868
9.0,1.5,0.4,7.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.824,-14.438756501606,4.926074653504781,0.17645807112721545
9.5,1.5,0.4,7.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0298,-13.473713990833,6.1737563703535665,0.18385965113572045
10.0,1.5,0.4,7.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.216,-13.594680135249,5.570452532742499,0.1998568993449341
10.5,1.5,0.4,7.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.4757,-14.391094818147,6.018391291621034,0.25878062361239795
11.0,1.5,0.4,7.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.7697,-15.154799484795,4.8234381493876235
7.5,1.5,0.4,7.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3585,-35.541789878284,2.551494605325445,0.1618631850020562
8.0,1.5,0.4,7.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.4859,-21.701534522996,3.5645222743033007,0.1693632218746446
8.5,1.5,0.4,7.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.6378,-16.354050011743,4.2510948855260215,0.17704061635623303
9.0,1.5,0.4,7.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.824,-14.466905479439,4.9434029298242805,0.17687896344649978
9.5,1.5,0.4,7.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0151,-13.569007953671,6.0981827347727915,0.1799522688143229
10.0,1.5,0.4,7.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.2356,-13.648477411916,5.60679415407778,0.20130114502646368
10.5,1.5,0.4,7.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.4855,-14.44492732101,6.031763610675991,0.25799072358056385
11.0,1.5,0.4,7.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.7746,-15.327326366424,4.856609924978889
7.5,1.5,0.4,7.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3487,-37.315308470796,2.475046650655514,0.16157186987358196
8.0,1.5,0.4,7.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.4957,-21.228435712093,3.7459075114017146,0.17026445579567362
8.5,1.5,0.4,7.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.6427,-16.462032889085,4.290964241298544,0.17706206166541172
9.0,1.5,0.4,7.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.824,-14.525907010887,4.902105562798961,0.17719190975490573
9.5,1.5,0.4,7.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0249,-13.604262202676,6.1885383775051865,0.18468484542977226
10.0,1.5,0.4,7.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.2356,-13.728149467733,5.553008009049792,0.20200519399597372
10.5,1.5,0.4,7.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.4757,-14.516364476367,5.938730521548955,0.25869886221891747
11.0,1.5,0.4,7.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.7844,-15.30590189378,4.875028007359048
7.5,1.5,0.4,6.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3438,-33.439636912138,2.74719233997404,0.1638980515255457
8.0,1.5,0.4,6.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.4761,-26.06556917146,3.793682370042128,0.17599331557204678
8.5,1.5,0.4,6.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6329,-18.235195399891,4.525059068204649,0.18774970975261285
9.0,1.5,0.4,6.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8142,-15.511291528375,5.1869975638582275,0.19108858160872444
9.5,1.5,0.4,6.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0151,-14.577894790941,6.36105403322742,0.20038502818276305
10.0,1.5,0.4,6.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.216,-14.589545106085,5.9793192076579595,0.21474746785233378
10.5,1.5,0.4,6.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.4757,-15.562959451232,6.427706284009368,0.2607039456491309
11.0,1.5,0.4,6.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.7648,-17.284570160124,5.6483881896776875
7.5,1.5,0.4,6.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3487,-34.021278867748,2.7193877778487923,0.1641454687634183
8.0,1.5,0.4,6.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.481,-26.420607966091,3.79066157043062,0.176140456567901
8.5,1.5,0.4,6.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6378,-18.310754049025,4.506014275326554,0.18891763889051916
9.0,1.5,0.4,6.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8142,-15.704191899813,5.140421580256961,0.19165974556739318
9.5,1.5,0.4,6.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0102,-14.736117247603,6.282474728514877,0.20158239212932738
10.0,1.5,0.4,6.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.2209,-14.760720668813,5.948244283106604,0.21557334577601495
10.5,1.5,0.4,6.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.4806,-15.804789358414,6.372425173185444,0.2623270689830859
11.0,1.5,0.4,6.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.7452,-17.503227796599,5.678914562546661
7.5,1.5,0.4,6.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3438,-32.596024609514,2.6915369501080697,0.16449104408664317
8.0,1.5,0.4,6.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.4859,-26.496099591145,3.7767170343686614,0.17616940704781658
8.5,1.5,0.4,6.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6378,-19.182147235637,4.453563313500348,0.18533042995934634
9.0,1.5,0.4,6.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8142,-15.841134452155,5.125804965413505,0.1916625428243477
9.5,1.5,0.4,6.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.02,-14.868860029347,6.3577066642447,0.2018513208172732
10.0,1.5,0.4,6.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.2209,-14.879316110436,5.96776795696092,0.21595925826694717
10.5,1.5,0.4,6.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.4806,-15.926131718357,6.336993293303123,0.26148726743672324
11.0,1.5,0.4,6.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.7648,-17.770943393549,5.663025608730992
7.5,1.5,0.4,6.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3242,-27.966918796225,2.5087423726298477,0.1646044464656926
8.0,1.5,0.4,6.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.4908,-26.441977448355,3.8086978905361617,0.17622923712880345
8.5,1.5,0.4,6.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6476,-19.118505732665,4.483410428412372,0.18544984747555127
9.0,1.5,0.4,6.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8142,-15.985273910328,5.1051266914013365,0.1919974941828655
9.5,1.5,0.4,6.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0102,-15.010639535747,6.276807388819732,0.20288989202977925
10.0,1.5,0.4,6.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.2356,-14.984199566828,5.96010227878394,0.216159322771742
10.5,1.5,0.4,6.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.4806,-16.0791867115,6.350941220517712,0.262130982791577
11.0,1.5,0.4,6.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.7648,-17.928745561598,5.666752813327104
7.5,1.5,0.4,6.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3438,-31.076423705991,2.60248951819182,0.163500560776912
8.0,1.5,0.4,6.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.4516,-30.822576820478,3.3899272103967046,0.17560416137487067
8.5,1.5,0.4,6.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.6378,-19.346229571134,4.424608905426354,0.18566391969640383
9.0,1.5,0.4,6.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.824,-16.245166264957,5.139626876261421,0.19223859319684644
9.5,1.5,0.4,6.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0102,-15.106134227606,6.2412758326614455,0.20348403444889662
10.0,1.5,0.4,6.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.2356,-15.089972374908,5.912385156182648,0.21679145376411935
10.5,1.5,0.4,6.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.4806,-16.241928458274,6.314461592759682,0.2630298838674676
11.0,1.5,0.4,6.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.7648,-18.09410852269,5.628689881437936
7.5,1.5,0.4,6.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3536,-32.485136866858,2.681410370611761,0.16444604611125557
8.0,1.5,0.4,6.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.4859,-26.49180717009,3.740675850245667,0.17685594223752688
8.5,1.5,0.4,6.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.6525,-19.195202025464,4.472043000723275,0.18532141274807312
9.0,1.5,0.4,6.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8044,-16.560952455201,5.031642219522189,0.19262770089348047
9.5,1.5,0.4,6.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0053,-15.218971311792,6.212748962049449,0.20400116135625845
10.0,1.5,0.4,6.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.2258,-15.191880676104,5.928271864074213,0.21732098870951777
10.5,1.5,0.4,6.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.4757,-16.277020171536,6.333625977005987,0.26258882437773146
11.0,1.5,0.4,6.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.7648,-18.158442116883,5.591826431019624
7.5,1.5,0.4,5.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3389,-25.31542161243,2.847605318658138,0.16469409966830328
8.0,1.5,0.4,5.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.4761,-35.286362491714,3.8500399268141297,0.18070625770995719
8.5,1.5,0.4,5.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6378,-20.577741417412,4.616005516792374,0.1969011161472234
9.0,1.5,0.4,5.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8142,-17.071727502387,5.299866102659713,0.20206939778779587
9.5,1.5,0.4,5.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0053,-15.898390648386,6.3796046162085425,0.21443179802851686
10.0,1.5,0.4,5.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.2356,-15.725676644718,6.2493288135679075,0.22459717732260298
10.5,1.5,0.4,5.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.4757,-16.854046084109,6.538033372454454,0.2647889182521137
11.0,1.5,0.4,5.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.7501,-19.203781592231,6.068647426285196,0.3980599952469994
7.5,1.5,0.4,5.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3536,-25.96466578216,2.8966799987740686,0.1659264613578877
8.0,1.5,0.4,5.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.4859,-34.921453505753,3.8846687759986223,0.1811129452907263
8.5,1.5,0.4,5.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6476,-21.429213571791,4.616398782534349,0.19309999569670833
9.0,1.5,0.4,5.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.824,-17.580518937577,5.3097126527998,0.2022303109304473
9.5,1.5,0.4,5.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0053,-16.090113703276,6.367820300644299,0.21454497077560797
10.0,1.5,0.4,5.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.2209,-16.076415098274,6.219740703473997,0.22632295294703475
10.5,1.5,0.4,5.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.4757,-17.134514212037,6.538897709898395,0.2649124711292421
11.0,1.5,0.4,5.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.7305,-19.671646362068,6.00551085913061,0.3866832902869719
7.5,1.5,0.4,5.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3487,-25.0601083795,2.8219182386850883,0.1647595636746475
8.0,1.5,0.4,5.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.4859,-35.822685294348,3.846039652453528,0.18077904822534574
8.5,1.5,0.4,5.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6427,-21.773218032951,4.572326717678611,0.19321944292812443
9.0,1.5,0.4,5.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8142,-17.91304555649,5.2675441725956675,0.20340252733328024
9.5,1.5,0.4,5.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0102,-16.252034408688,6.36798524248305,0.21519498527193326
10.0,1.5,0.4,5.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.2209,-16.20672932162,6.1581545397925765,0.22663356918935218
10.5,1.5,0.4,5.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.4708,-17.325693620786,6.505746853069867,0.26579188136334775
11.0,1.5,0.4,5.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.7501,-19.907658607746,5.977457488888465,0.3923874773633571
7.5,1.5,0.4,5.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3487,-25.119311954609,2.809603974963989,0.16500905560200385
8.0,1.5,0.4,5.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.4908,-34.469665515454,3.8960333655499615,0.18182858309954275
8.5,1.5,0.4,5.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6231,-22.528523411705,4.483504746577154,0.19275655757940147
9.0,1.5,0.4,5.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8142,-18.021481114987,5.282350879023378,0.20327195395050746
9.5,1.5,0.4,5.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0102,-16.424828210892,6.343595611907207,0.21604222408923324
10.0,1.5,0.4,5.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.2356,-16.218332217342,6.161663958002032,0.22579598068322326
10.5,1.5,0.4,5.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.4757,-17.455203254176,6.486147473430169,0.2649817882651453
11.0,1.5,0.4,5.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.7501,-20.021805579717,5.968418068463722,0.38807705892973576
7.5,1.5,0.4,5.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3242,-22.954954913561,2.642256889454362,0.16413019254951244
8.0,1.5,0.4,5.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5006,-33.301084328499,3.953685326165653,0.1820676989437109
8.5,1.5,0.4,5.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.6378,-22.168564380234,4.569873847165271,0.19284481965166966
9.0,1.5,0.4,5.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8093,-18.185145315745,5.224676616737777,0.20304744075121928
9.5,1.5,0.4,5.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0102,-16.503035162065,6.354087270241691,0.2159056913461712
10.0,1.5,0.4,5.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.2209,-16.431527860647,6.144071747113927,0.22654216782443282
10.5,1.5,0.4,5.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.4708,-17.602771253445,6.480620290289828,0.2650786256993607
11.0,1.5,0.4,5.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.7501,-20.18840735992,5.987184750722159,0.38681651621118895
7.5,1.5,0.4,5.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3536,-24.800196833468,2.820993500037465,0.1649223200487704
8.0,1.5,0.4,5.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.4859,-36.208011172774,3.8460092071081804,0.18105575503683635
8.5,1.5,0.4,5.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.6476,-22.057766381446,4.598450739526265,0.19273354423015698
9.0,1.5,0.4,5.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8142,-18.184636716351,5.229134865576869,0.20298906935947558
9.5,1.5,0.4,5.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.02,-16.475812074863,6.3917969969664,0.21454523960636207
10.0,1.5,0.4,5.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.2356,-16.405711641463,6.132510053670644,0.22640537850619236
10.5,1.5,0.4,5.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.4561,-17.740480587908,6.4408559462100925,0.2641825542033551
11.0,1.5,0.4,5.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.7452,-20.475723539066,5.945416117878236,0.3895625969655683
7.5,1.5,0.4,4.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3389,-21.946311705224,2.936063672903006,0.1645957381659997
8.0,1.5,0.4,4.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.481,-43.646510776593,3.96534626197793,0.18373422420418217
8.5,1.5,0.4,4.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6378,-24.370075053035,4.694672688983484,0.19871629873894836
9.0,1.5,0.4,4.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8044,-19.219274939033,5.3430928756411245,0.21042384456670593
9.5,1.5,0.4,4.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0151,-17.044909483372,6.493358391718152,0.22258595353414545
10.0,1.5,0.4,4.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.216,-16.861054247705,6.3231278448752795,0.23299446361446918
10.5,1.5,0.4,4.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.4659,-17.840420594222,6.622227383780911,0.2662013964573564
11.0,1.5,0.4,4.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.7354,-20.597202082345,6.220802741718958,0.3634302811539323
7.5,1.5,0.4,4.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3585,-22.473601659565,3.0432894368631795,0.1670742476957927
8.0,1.5,0.4,4.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.4859,-44.860824784115,3.9115922238727663,0.18477012406766313
8.5,1.5,0.4,4.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6231,-25.402688544567,4.581067095542676,0.19812821014605442
9.0,1.5,0.4,4.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8142,-19.289683252788,5.364808424535833,0.2102037751133694
9.5,1.5,0.4,4.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0053,-17.376689098621,6.404040520143004,0.22337333927753944
10.0,1.5,0.4,4.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.216,-17.171770332674,6.323584629866899,0.23362066731594666
10.5,1.5,0.4,4.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.4512,-18.361307908524,6.573308335502189,0.2685112302542514
11.0,1.5,0.4,4.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.7354,-21.164494051479,6.1963988958940455,0.3623652093238938
7.5,1.5,0.4,4.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3634,-22.53908443688,3.0502711044731523,0.16758350182837134
8.0,1.5,0.4,4.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.4859,-41.688413772654,3.9195184497603437,0.18455048048691758
8.5,1.5,0.4,4.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6427,-25.143013763742,4.633093596082189,0.19871287129955872
9.0,1.5,0.4,4.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8093,-19.692062580903,5.344694698381818,0.21070606479672227
9.5,1.5,0.4,4.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0053,-17.546895731892,6.404207392357209,0.22371397107363888
10.0,1.5,0.4,4.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.2307,-17.20054496518,6.2971275271782785,0.23234318786246533
10.5,1.5,0.4,4.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.4659,-18.445662594377,6.5779474190115765,0.26739675269773056
11.0,1.5,0.4,4.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.7305,-21.534735067583,6.159575703327625,0.3605478194060652
7.5,1.5,0.4,4.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3438,-21.413153887038,2.8883358355594297,0.16457322344164949
8.0,1.5,0.4,4.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.4908,-42.071180359096,3.9411394510762054,0.18465159602618675
8.5,1.5,0.4,4.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6378,-25.149876796348,4.614428913244386,0.1982067113746635
9.0,1.5,0.4,4.0,0.15,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8142,-19.81327486369,5.36080243315866,0.21063541824838472
9.5,1.5,0.4,4.0,0.15,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.02,-17.524419055978,6.4600222628988,0.22324566562854065
10.0,1.5,0.4,4.0,0.15,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.2356,-17.342917677875,6.297957721753733,0.23283227104730386
10.5,1.5,0.4,4.0,0.15,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.4659,-18.671743132459,6.549985360967214,0.2677704789049704
11.0,1.5,0.4,4.0,0.15,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.7354,-21.756440201699,6.190660602149378,0.3601731594265347
7.5,1.5,0.4,4.0,0.15,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3683,-22.368760375507,3.0171718393683618,0.16723724823555441
8.0,1.5,0.4,4.0,0.15,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.4908,-41.837512431126,3.921006269683498,0.18432859167768179
8.5,1.5,0.4,4.0,0.15,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.6427,-25.417369167269,4.632734339142913,0.19846381382374512
